"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","hitmiss","ang","angmu","angrand","angsurprise","cannonballs_caught","cannonballs_missed","placementAngle","calculateSelectedPosition","centsearned","totalearnings","centsearned","trial.Instructions_PlaceShield.latency","trial.placeshield_mouse.latency","picture.shield.currentitem","angoddball","angsurprise","angleup","angledown"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","58","5","0","2","1","293.407983733316712005","33.2591285168330941246","21.2977334410771597106","121.7114637609830651854","21","34","32.6849815207256071403","32.6849815207256071403","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","765","Arc16-removebg-preview.png","0.7701368745712178221","345.7818243340080925918","39.6849815207256071403","25.6849815207256071403"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","58","6","0","2","0","293.407983733316712005","33.2591285168330941246","21.2977334410771597106","94.1973596564953652432","21","35","32.6849815207256071403","32.6849815207256071403","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","765","Arc16-removebg-preview.png","0.370364700318413731","134.594921258882351367","39.6849815207256071403","25.6849815207256071403"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","59","6","0","2","0","293.407983733316712005","33.2591285168330941246","59.9877736998450217243","11.7266518463675506467","21","35","32.6849815207256071403","32.6849815207256071403","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","765","Arc16-removebg-preview.png","1.4987128631004611456","130.0113923405323816951","39.6849815207256071403","25.6849815207256071403"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","59","6","0","2","0","293.407983733316712005","33.2591285168330941246","59.9877736998450217243","107.4095981445651659669","21","35","22.902107884311281083","22.902107884311281083","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","910","Arc16-removebg-preview.png","0.6617690880650827223","15.3045364504923426807","29.902107884311281083","15.902107884311281083"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","59","6","0","2","0","293.407983733316712005","33.2591285168330941246","59.9877736998450217243","147.6456018322253669339","21","35","22.902107884311281083","22.902107884311281083","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","910","Arc10-removebg-preview.png","0.1301636423453744751","22.1270440384110074206","26.902107884311281083","18.902107884311281083"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","59","6","0","2","0","293.407983733316712005","33.2591285168330941246","59.9877736998450217243","103.6328137441614671843","21","36","22.902107884311281083","22.902107884311281083","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","910","Arc10-removebg-preview.png","-3.4917730398315893758","269.464149770667802386","26.902107884311281083","18.902107884311281083"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","60","6","0","2","0","293.407983733316712005","33.2591285168330941246","53.8284686667137606264","340.2994816425022577278","21","36","22.902107884311281083","22.902107884311281083","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","910","Arc10-removebg-preview.png","0.7846024658873756996","321.4479710351321841699","26.902107884311281083","18.902107884311281083"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","60","6","0","2","0","293.407983733316712005","33.2591285168330941246","53.8284686667137606264","227.4482680548560438183","21","36","46.7714697400340853051","46.7714697400340853051","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","1893","Arc10-removebg-preview.png","1.027082890829271733","216.5769018364550788647","50.7714697400340853051","42.7714697400340853051"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","60","6","0","2","0","293.407983733316712005","33.2591285168330941246","53.8284686667137606264","308.9437593680210056846","21","36","46.7714697400340853051","46.7714697400340853051","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","1893","Arc14-removebg-preview.png","1.180148550544049213","248.1935283653888575373","52.7714697400340853051","40.7714697400340853051"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","60","6","0","2","0","293.407983733316712005","33.2591285168330941246","53.8284686667137606264","207.5222137215366444707","21","37","46.7714697400340853051","46.7714697400340853051","0.0500000000000000028","2.9000000000000003553","1.0500000000000000444","1921","1893","Arc14-removebg-preview.png","-2.7467982280690539376","240.1517947577293625727","52.7714697400340853051","40.7714697400340853051"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","60","6","0","2","0","51.3850870308481759707","50.8663515492496927095","53.8284686667137606264","0.3299842961900830707","0","0","46.7714697400340853051","46.7714697400340853051","0.0500000000000000028","3.9500000000000001776","0","1921","1893","Arc14-removebg-preview.png","0.9366854177038195228","128.2301946655451843071","52.7714697400340853051","40.7714697400340853051"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","1","6","0","2","0","51.3850870308481759707","50.8663515492496927095","29.490821406287263784","263.9510045908277220406","0","0","46.7714697400340853051","46.7714697400340853051","0.0500000000000000028","3.9500000000000001776","0","1921","1893","Arc14-removebg-preview.png","-3.0367120051972378292","31.9078035354399567325","52.7714697400340853051","40.7714697400340853051"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","1","6","0","2","0","51.3850870308481759707","50.8663515492496927095","29.490821406287263784","45.8383436328355102773","0","0","47.7079174858661971825","47.7079174858661971825","0.0500000000000000028","3.9500000000000001776","0","1921","58020","Arc14-removebg-preview.png","-0.877578393465696438","0.6246618369185975572","53.7079174858661971825","41.7079174858661971825"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","1","6","0","2","0","51.3850870308481759707","50.8663515492496927095","29.490821406287263784","216.8376205155713591921","0","0","47.7079174858661971825","47.7079174858661971825","0.0500000000000000028","3.9500000000000001776","0","1921","58020","Arc42-removebg-preview.png","2.7621045077475718799","105.4583693727521165329","67.707917485866204288","27.7079174858661971825"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","1","5","0","2","1","51.3850870308481759707","50.8663515492496927095","29.490821406287263784","302.4074299871938933393","1","0","47.7079174858661971825","47.7079174858661971825","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","58020","Arc42-removebg-preview.png","-1.5722388039570438512","248.5932423846314804905","67.707917485866204288","27.7079174858661971825"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","2","5","0","2","1","51.3850870308481759707","50.8663515492496927095","64.6867578277409762677","290.9716979067241027224","1","0","47.7079174858661971825","47.7079174858661971825","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","58020","Arc42-removebg-preview.png","-4.45123398582786578","314.9423191684629728115","67.707917485866204288","27.7079174858661971825"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","2","5","0","2","1","51.3850870308481759707","50.8663515492496927095","64.6867578277409762677","328.899167126253985316","1","0","54.3954660195668964207","54.3954660195668964207","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","795","Arc42-removebg-preview.png","-6.7286264891324689685","85.8558197053745004723","74.3954660195668964207","34.3954660195668964207"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","2","5","0","2","1","51.3850870308481759707","50.8663515492496927095","64.6867578277409762677","356.6532561827109475416","1","0","54.3954660195668964207","54.3954660195668964207","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","795","Arc16-removebg-preview.png","1.1032783125934788604","97.592252897469379036","61.3954660195668964207","47.3954660195668964207"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","0","18.7749999999999985789","2","6","0","2","0","51.3850870308481759707","50.8663515492496927095","64.6867578277409762677","65.991418628485746467","1","1","54.3954660195668964207","54.3954660195668964207","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","795","Arc16-removebg-preview.png","9.151643203121189174","193.1316817349595282849","61.3954660195668964207","47.3954660195668964207"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","3","6","0","2","0","51.3850870308481759707","213.4493074876836544718","206.0702240027788434418","163.047564076969308644","1","1","54.3954660195668964207","54.3954660195668964207","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","795","Arc16-removebg-preview.png","1.4062326040899031376","227.7745010302808452707","61.3954660195668964207","47.3954660195668964207"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","3","6","0","2","0","51.3850870308481759707","213.4493074876836544718","206.0702240027788434418","72.467717405517518614","1","1","60.0463918321985161697","60.0463918321985161697","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","703","Arc16-removebg-preview.png","-3.1452042553339802922","126.0328117772081952808","67.0463918321985090643","53.0463918321985161697"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","3","6","0","2","0","51.3850870308481759707","213.4493074876836544718","206.0702240027788434418","264.8607230523742828154","1","1","60.0463918321985161697","60.0463918321985161697","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","703","Arc60-removebg-preview.png","1.8401869454768082779","3.9906092649303865905","89.0463918321985090643","31.0463918321985161697"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","3","6","0","2","0","51.3850870308481759707","213.4493074876836544718","206.0702240027788434418","316.034401104793516879","1","2","60.0463918321985161697","60.0463918321985161697","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","703","Arc60-removebg-preview.png","2.9602713543011458519","123.736213809749159509","89.0463918321985090643","31.0463918321985161697"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","4","6","0","2","0","51.3850870308481759707","57.4463893700033381151","48.7432468800806262266","75.1580888021639736962","1","2","60.0463918321985161697","60.0463918321985161697","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","703","Arc60-removebg-preview.png","-1.5491702993222815632","329.4482455704007861641","89.0463918321985090643","31.0463918321985161697"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","4","6","0","2","0","51.3850870308481759707","57.4463893700033381151","48.7432468800806262266","247.1866897137804812701","1","2","62.5834818777664523282","62.5834818777664523282","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","887","Arc60-removebg-preview.png","2.3364618185986119059","210.7806306357450409905","91.5834818777664452227","33.5834818777664523282"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","4","6","0","2","0","51.3850870308481759707","57.4463893700033381151","48.7432468800806262266","257.9430185020768817594","1","2","62.5834818777664523282","62.5834818777664523282","0.0500000000000000028","3.9500000000000001776","0.0500000000000000028","1921","887","Arc56-removebg-preview.png","5.7302264443281831774","273.1141133776665697042","89.5834818777664452227","35.5834818777664523282"
"6.4.2","Cannonball Task","3020817","2021-07-23","17:14:58","2","1","18.7749999999999985789","4","5","0","2","1","51.3850870308481759707","57.4463893700033381151","48.7432468800806262266","268.5691117934345015783","2","2","62.5834818777664523282","62.5834818777664523282","0.0500000000000000028","3.9500000000000001776","0.1000000000000000056","1921","887","Arc56-removebg-preview.png","5.3988432674775106435","199.8794965911375811629","89.5834818777664452227","35.5834818777664523282"
