"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","77","100","33","288","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","9","17","3","","7","2","left","2","20","1.5","1.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","77","100","33","288","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","9","17","4","","7","2","left","3","20","1.5","2"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","80","100","33","168","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","10","18","4","","8","2","left","3","20","1.5","2"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","80","100","33","168","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","10","18","5","","8","2","left","4","20","1.5","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","81","100","33","369","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","11","19","5","","9","2","left","4","20","1.5","2.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","81","100","33","369","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","11","19","6","","9","2","left","5","20","1.5","3"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","83","100","33","180","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","12","20","6","","10","2","left","5","20","1.5","3"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","83","100","33","180","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","12","20","7","","10","2","left","6","20","1.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","84","100","33","16","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","13","21","7","","11","2","left","6","20","1.5","3.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","84","100","33","16","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","13","21","8","","11","2","left","7","20","1.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","85","100","33","7","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","14","22","8","","12","2","left","7","20","1.5","4"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","85","100","33","7","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","14","22","9","","12","2","left","8","20","1.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","86","100","33","88","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","15","23","9","","13","2","left","8","20","1.5","4.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","86","100","33","88","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","15","23","10","","13","2","left","9","20","1.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","87","100","33","215","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","16","24","10","","14","2","left","9","20","1.5","5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","87","100","33","215","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","16","24","11","","14","2","left","10","20","1.5","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","88","100","33","6","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","17","25","11","","15","2","left","10","20","1.5","5.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","88","100","33","6","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","17","25","12","","15","2","left","11","20","1.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","88","100","33","937","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","18","26","12","","16","2","left","11","20","1.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","88","100","33","937","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","18","26","12","","16","2","left","12","20","1.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","89","100","33","123","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","19","27","12","","17","2","left","12","20","1.5","6"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","89","100","33","123","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","19","27","13","","17","2","left","13","20","1.5","6.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_left","Experiment_block_leftstart","truck.bmp","90","100","33","264","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","20","28","13","","18","2","left","13","20","1.5","6.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","100","33","264","36","544","5","32","1","Acquisiton","5","32","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","20","28","14","","18","2","left","14","20","1.5","7"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","0","33","264","33","319","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","21","29","14","","19","2","right","14","20","1.5","7"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","0","33","264","33","319","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","21","29","15","","19","2","right","0","20","1.5","7.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","0","33","264","33","43","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","22","30","15","","20","2","right","0","20","1.5","7.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","0","33","264","33","43","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","22","30","16","","20","2","right","0","20","1.5","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","0","33","264","33","159","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","23","31","16","","21","2","right","0","20","1.5","8"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","0","33","264","33","159","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRCF","0","-1","-1","23","31","17","","21","2","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","0","33","264","33","102","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","32","17","","22","2","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","0","33","264","33","102","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","24","32","17","","22","2","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","0","33","264","33","246","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","25","33","17","","23","2","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","0","33","264","33","246","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","25","33","17","","23","2","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","16","33","264","36","217","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","26","34","17","","23","3","right","0","20","1.5","8.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","16","33","264","36","217","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","26","34","18","","23","3","right","1","20","1.5","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","28","33","264","36","133","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","27","35","18","","23","4","right","1","20","1.5","9"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","28","33","264","36","133","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","27","35","19","","23","4","right","2","20","1.5","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","37","33","264","36","863","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","28","36","19","","23","5","right","2","20","1.5","9.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","37","33","264","36","863","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","28","36","20","","23","5","right","3","20","1.5","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","44","33","264","36","239","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","29","37","20","","23","6","right","3","20","1.5","10"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","44","33","264","36","239","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","29","37","21","","23","6","right","4","20","1.5","10.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","50","33","264","36","262","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","30","38","21","","23","7","right","4","20","1.5","10.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","50","33","264","36","262","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","30","38","22","","23","7","right","5","20","1.5","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","54","33","264","36","26","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","31","39","22","","23","8","right","5","20","1.5","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","54","33","264","36","26","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRIF","0","1","-1","31","39","22","","23","8","right","6","20","1.5","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","58","33","264","36","22","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","32","40","22","","23","9","right","6","20","1.5","11"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","58","33","264","36","22","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","32","40","23","","23","9","right","7","20","1.5","11.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","61","33","264","36","368","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","33","41","23","","23","10","right","7","20","1.5","11.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","61","33","264","36","368","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","33","41","24","","23","10","right","8","20","1.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","64","33","264","36","212","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","34","42","24","","23","11","right","8","20","1.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","fixation","Experiment_block_leftstart","+","90","64","33","264","36","212","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","34","42","25","","23","11","right","9","20","1.5","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:03:42","presentation_right","Experiment_block_leftstart","truck.bmp","90","66","33","264","36","127","5","32","1","Reversal","5","32","0.2000000000000000111","0.8000000000000000444","CRCF","0","1","1","35","43","25","","23","12","right","9","20","1.5","12.5"
