"build","experimentName","subject","date","time","numTrialEachBlock","faceDuration","stimulusAndFeedbackGapDuration","ITI","blockNumber","blockName","faceName","trialCounter","responseName","responseTime","responseAndFeedbackCategory","isResponseCorrect","isFeedbackAccurate"
"6.4.2","Reversal_Task","550","2021-07-12","16:02:59","40","","500","2000","0","practice","","0","","","IRIF","-1","1"
"6.4.2","Reversal_Task","213690447","2021-07-23","10:27:46","40","","500","2000","0","practice","","0","","","CRIF","1","-1"
"build","experimentName","subject","date","time","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","numTrialEachBlock","ITI","instructionIndex","practiceInstructionIndex","block_number","blockName","blockNumber","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","trialCounter","isResponseCorrect","isFeedbackAccurate","trial_number","numbercorrect","numberoftimesleft","numberoftimesright","rightleft","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","616","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","24","5","6","18","left","35","26.5","2.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","616","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","24","5","6","18","left","35","26.5","2.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","447","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","25","5","6","19","left","35","26.5","2.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","447","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","25","5","6","19","left","35","26.5","2.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","508","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRCF","0","0","-1","-1","26","5","6","20","left","35","26.5","2.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","508","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRCF","0","0","-1","-1","26","6","6","20","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","366","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","27","6","6","21","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","50","366","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","IRIF","0","0","-1","1","27","6","6","21","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","1022","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","28","6","7","21","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","1022","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","28","6","7","21","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","522","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","29","6","8","21","left","35","26.5","3"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","522","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","29","7","8","21","left","35","26.5","3.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","111","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","30","7","9","21","left","35","26.5","3.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","111","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","30","8","9","21","left","35","26.5","4"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","365","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","31","8","10","21","left","35","26.5","4"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","365","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","31","9","10","21","left","35","26.5","4.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","100","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","32","9","11","21","left","35","26.5","4.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","100","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","32","10","11","21","left","35","26.5","5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","486","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","33","10","12","21","left","35","26.5","5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","486","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","33","11","12","21","left","35","26.5","5.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","311","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","34","11","13","21","left","35","26.5","5.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","311","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRIF","0","0","1","-1","34","11","13","21","left","35","26.5","5.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","35","11","14","21","left","35","26.5","5.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","323","35","6","40","2000","7","0","2","practice","0","35","6","0.8000000000000000444","0.2000000000000000111","CRCF","0","0","1","1","35","12","14","21","left","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","350","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","36","12","15","21","right","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","350","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","36","12","15","21","right","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","266","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","37","12","16","21","right","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","266","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","37","12","16","21","right","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","272","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","38","12","17","21","right","35","26.5","6"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","272","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","38","13","17","21","right","35","26.5","6.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","390","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","39","13","18","21","right","35","26.5","6.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","390","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","39","13","18","21","right","35","26.5","6.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","978","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","40","13","19","21","right","35","26.5","6.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","978","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","40","14","19","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","520","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","41","14","20","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","520","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","41","14","20","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","602","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","42","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","602","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","42","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","0","3000","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","43","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","0","3000","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","43","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","0","3000","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","44","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","0","3000","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","44","14","21","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","860","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","45","14","22","21","right","35","26.5","7"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","860","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRCF","0","0","-1","-1","45","15","22","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","777","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","46","15","23","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","777","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","46","15","23","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","471","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","47","15","24","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","471","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","47","15","24","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","170","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","48","15","25","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","170","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","48","15","25","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","305","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","49","15","26","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","45","305","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","49","15","26","21","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","302","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","50","15","26","22","right","35","26.5","7.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","302","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","50","16","26","22","right","35","26.5","8"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","320","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","51","16","26","23","right","35","26.5","8"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","320","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","51","17","26","23","right","35","26.5","8.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","907","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","52","17","26","24","right","35","26.5","8.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","907","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","52","18","26","24","right","35","26.5","9"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","1314","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","53","18","26","25","right","35","26.5","9"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","1314","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","53","19","26","25","right","35","26.5","9.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","332","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","54","19","26","26","right","35","26.5","9.5"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","332","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","54","20","26","26","right","35","26.5","10"
"6.4.2","Reversal_Task","313494383","2021-07-27","17:48:35","45","275","50","455","35","6","40","2000","7","0","2","practice","0","35","6","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","55","20","26","27","right","35","26.5","10"
