"build","experimentName","subject","date","time","blockcode","trialcode","list.Condition.currentvalue","cond","condcolor","percentTrialsStay","practiceblock","cannon","conc","blocknum","trialnum","StaySwitch","TAC","hitmiss","angmu","outcome","placementAngle","prev_placementAngle","trial.placeshield_mouse.latency","cannonballs_caught","cannonballs_missed","totalearnings","angleup","angledown","outcomeindex","update","distmean","shield_size","blockearnings","block.InstructionBlock.timestamp","trial.begin_block.timestamp","trial.mainloop.timestamp","trial.placeshield_mouse.timestamp","trial.showPE.timestamp","trial.cannon_outcome.timestamp","picture.shield.currentitem"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","24","0","24","0","310.5895082974606111748","284.586907300648420005","358.0817196748531614503","346.1631609921181507161","721","1","5","5","412.0817196748531614503","304.0817196748531614503","6","11.9185586827350107342","47.4922113773925502755","54","1.5","0","32556","127283","127339","128069","126963","Arc54.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","24","0","24","0","310.5895082974606111748","284.586907300648420005","358.0817196748531614503","346.1631609921181507161","721","1","5","5","412.0817196748531614503","304.0817196748531614503","6","11.9185586827350107342","47.4922113773925502755","54","1.5","0","32556","127283","127339","128069","129585","Arc54.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","25","0","25","0","316.6673228386267169299","348.8878138476718504535","358.0817196748531614503","346.1631609921181507161","721","1","5","5","412.0817196748531614503","304.0817196748531614503","6","11.9185586827350107342","47.4922113773925502755","54","1.5","0","32556","129901","127339","128069","129585","Arc54.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","25","0","25","0","316.6673228386267169299","348.8878138476718504535","4.7405105738911768043","358.0817196748531614503","234","1","5","5","58.7405105738911785807","-49.2594894261088214193","6","11.9185586827350107342","47.4922113773925502755","54","1.5","0","32556","129901","129955","128069","129585","Arc54.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","25","0","25","0","316.6673228386267169299","348.8878138476718504535","4.7405105738911768043","358.0817196748531614503","234","1","5","5","13.7405105738911768043","-4.2594894261088231957","6","353.3412091009619757642","311.9268122647355312438","9","1.5","0","32556","129901","129955","130197","129585","Arc9.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","25","0","25","0","316.6673228386267169299","348.8878138476718504535","4.7405105738911768043","358.0817196748531614503","234","1","6","5","13.7405105738911768043","-4.2594894261088231957","6","353.3412091009619757642","311.9268122647355312438","9","1.5","0","32556","129901","129955","130197","131716","Arc9.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","26","0","26","0","315.0840850573165425885","309.1255928107675572392","4.7405105738911768043","358.0817196748531614503","234","1","6","5","13.7405105738911768043","-4.2594894261088231957","6","353.3412091009619757642","311.9268122647355312438","9","1.5","0","32556","132035","129955","130197","131716","Arc9.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","26","0","26","0","315.0840850573165425885","309.1255928107675572392","358.8929729543191911034","4.7405105738911768043","145","1","6","5","367.8929729543191911034","349.8929729543191911034","6","353.3412091009619757642","311.9268122647355312438","9","1.5","0","32556","132035","132093","130197","131716","Arc9.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","26","0","26","0","315.0840850573165425885","309.1255928107675572392","358.8929729543191911034","4.7405105738911768043","145","1","6","5","387.8929729543191911034","329.8929729543191911034","6","354.1524623804280054173","43.8088878970026485149","29","1.5","0","32556","132035","132093","132263","131716","Arc29.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","26","0","26","0","315.0840850573165425885","309.1255928107675572392","358.8929729543191911034","4.7405105738911768043","145","1","6","5","387.8929729543191911034","329.8929729543191911034","6","354.1524623804280054173","43.8088878970026485149","29","1.5","0","32556","132035","132093","132263","133781","Arc29.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","27","0","27","0","310.3634876864163061327","331.8721608607949065117","358.8929729543191911034","4.7405105738911768043","145","1","6","5","387.8929729543191911034","329.8929729543191911034","6","354.1524623804280054173","43.8088878970026485149","29","1.5","0","32556","134108","132093","132263","133781","Arc29.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","27","0","27","0","310.3634876864163061327","331.8721608607949065117","306.9829069263446967852","358.8929729543191911034","204","1","6","5","335.9829069263446967852","277.9829069263446967852","6","354.1524623804280054173","43.8088878970026485149","29","1.5","0","32556","134108","134163","132263","133781","Arc29.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","27","0","27","0","310.3634876864163061327","331.8721608607949065117","306.9829069263446967852","358.8929729543191911034","204","1","6","5","365.9829069263446967852","247.9829069263446967852","6","51.9100660279744943182","3.3805807600716093475","59","1.5","0","32556","134108","134163","134375","133781","Arc59.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","27","0","27","1","310.3634876864163061327","331.8721608607949065117","306.9829069263446967852","358.8929729543191911034","204","2","6","5","365.9829069263446967852","247.9829069263446967852","5","51.9100660279744943182","3.3805807600716093475","59","1.5","0","32556","134108","134163","134375","135892","Arc59.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","28","0","28","1","314.7061567087366711348","278.4512118213976918923","306.9829069263446967852","358.8929729543191911034","204","2","6","5","365.9829069263446967852","247.9829069263446967852","5","51.9100660279744943182","3.3805807600716093475","59","1.5","0","32556","136209","134163","134375","135892","Arc59.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","28","0","28","1","314.7061567087366711348","278.4512118213976918923","319.7126516897884584978","306.9829069263446967852","292","2","6","5","378.7126516897884584978","260.7126516897884584978","5","51.9100660279744943182","3.3805807600716093475","59","1.5","0","32556","136209","136268","134375","135892","Arc59.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","28","0","28","1","314.7061567087366711348","278.4512118213976918923","319.7126516897884584978","306.9829069263446967852","292","2","6","5","346.7126516897884584978","292.7126516897884584978","5","12.7297447634437617126","5.006494981051787363","27","1.5","0","32556","136209","136268","136583","135892","Arc27.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","28","0","28","0","314.7061567087366711348","278.4512118213976918923","319.7126516897884584978","306.9829069263446967852","292","2","7","5","346.7126516897884584978","292.7126516897884584978","6","12.7297447634437617126","5.006494981051787363","27","1.5","0","32556","136209","136268","136583","138101","Arc27.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","29","1","29","0","314.7061567087366711348","311.829758601223545611","319.7126516897884584978","306.9829069263446967852","292","2","7","5","346.7126516897884584978","292.7126516897884584978","6","12.7297447634437617126","5.006494981051787363","27","1.5","0","32556","138429","136268","136583","138101","Arc27.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","29","1","29","0","314.7061567087366711348","311.829758601223545611","294.8765489222570295169","319.7126516897884584978","253","2","7","5","321.8765489222570295169","267.8765489222570295169","6","12.7297447634437617126","5.006494981051787363","27","1.5","0","32556","138429","138486","136583","138101","Arc27.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","29","1","29","0","314.7061567087366711348","311.829758601223545611","294.8765489222570295169","319.7126516897884584978","253","2","7","5","320.8765489222570295169","268.8765489222570295169","6","24.8361027675314289809","19.8296077864796416179","26","1.5","0","32556","138429","138486","138743","138101","Arc26.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","29","1","29","0","314.7061567087366711348","311.829758601223545611","294.8765489222570295169","319.7126516897884584978","253","2","8","5","320.8765489222570295169","268.8765489222570295169","6","24.8361027675314289809","19.8296077864796416179","26","1.5","0","32556","138429","138486","138743","140261","Arc26.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","0","30","0","316.420027441501474641","312.6420070982359789014","294.8765489222570295169","319.7126516897884584978","253","2","8","5","320.8765489222570295169","268.8765489222570295169","6","24.8361027675314289809","19.8296077864796416179","26","1.5","0","32556","140577","138486","138743","140261","Arc26.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","0","30","0","316.420027441501474641","312.6420070982359789014","307.3666694127687151195","294.8765489222570295169","176","2","8","5","333.3666694127687151195","281.3666694127687151195","6","24.8361027675314289809","19.8296077864796416179","26","1.5","0","32556","140577","140632","138743","140261","Arc26.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","0","30","0","316.420027441501474641","312.6420070982359789014","307.3666694127687151195","294.8765489222570295169","176","2","8","5","","","6","12.4901204905116856025","9.0533580287327595215","","1.5","0","32556","140577","140632","140817","140261","Arc5.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","30","0","30","0","316.420027441501474641","312.6420070982359789014","307.3666694127687151195","294.8765489222570295169","176","2","9","5","","","6","12.4901204905116856025","9.0533580287327595215","","1.5","0","32556","140577","140632","140817","142332","Arc5.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","31","0","31","0","320.5146244534081461097","321.2421933044279853675","307.3666694127687151195","294.8765489222570295169","176","2","9","5","","","6","12.4901204905116856025","9.0533580287327595215","","1.5","0","32556","142662","140632","140817","142332","Arc5.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","31","0","31","0","320.5146244534081461097","321.2421933044279853675","315.9980833434076998856","307.3666694127687151195","141","2","9","5","","","6","12.4901204905116856025","9.0533580287327595215","","1.5","0","32556","142662","142718","140817","142332","Arc5.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","31","0","31","0","320.5146244534081461097","321.2421933044279853675","315.9980833434076998856","307.3666694127687151195","141","2","9","5","347.9980833434076998856","283.9980833434076998856","6","8.6314139306389847661","4.5165411100004462241","32","1.5","0","32556","142662","142718","142866","142332","Arc32.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","31","0","31","1","320.5146244534081461097","321.2421933044279853675","315.9980833434076998856","307.3666694127687151195","141","3","9","5","347.9980833434076998856","283.9980833434076998856","5","8.6314139306389847661","4.5165411100004462241","32","1.5","0","32556","142662","142718","142866","144383","Arc32.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","32","0","32","1","321.8393633338246218045","330.2231758578102471802","315.9980833434076998856","307.3666694127687151195","141","3","9","5","347.9980833434076998856","283.9980833434076998856","5","8.6314139306389847661","4.5165411100004462241","32","1.5","0","32556","144695","142718","142866","144383","Arc32.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","32","0","32","1","321.8393633338246218045","330.2231758578102471802","316.9614176677703198948","315.9980833434076998856","395","3","9","5","348.9614176677703198948","284.9614176677703198948","5","8.6314139306389847661","4.5165411100004462241","32","1.5","0","32556","144695","144750","142866","144383","Arc32.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","32","0","32","1","321.8393633338246218045","330.2231758578102471802","316.9614176677703198948","315.9980833434076998856","395","3","9","5","357.9614176677703198948","275.9614176677703198948","5","0.9633343243626200092","4.8779456660543019098","41","1.5","0","32556","144695","144750","145154","144383","Arc41.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","32","0","32","1","321.8393633338246218045","330.2231758578102471802","316.9614176677703198948","315.9980833434076998856","395","4","9","5","357.9614176677703198948","275.9614176677703198948","5","0.9633343243626200092","4.8779456660543019098","41","1.5","0","32556","144695","144750","145154","146674","Arc41.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","33","0","33","1","318.1842215163310925163","314.7422787959168317684","316.9614176677703198948","315.9980833434076998856","395","4","9","5","357.9614176677703198948","275.9614176677703198948","5","0.9633343243626200092","4.8779456660543019098","41","1.5","0","32556","146997","144750","145154","146674","Arc41.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","33","0","33","1","318.1842215163310925163","314.7422787959168317684","325.0975043840753073709","316.9614176677703198948","231","4","9","5","366.0975043840753073709","284.0975043840753073709","5","0.9633343243626200092","4.8779456660543019098","41","1.5","0","32556","146997","147054","145154","146674","Arc41.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","revealshield","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","33","0","33","1","318.1842215163310925163","314.7422787959168317684","325.0975043840753073709","316.9614176677703198948","231","4","9","5","382.0975043840753073709","268.0975043840753073709","5","8.1360867163049874762","6.9132828677442148546","57","1.5","0","32556","146997","147054","147291","146674","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","33","0","33","1","318.1842215163310925163","314.7422787959168317684","325.0975043840753073709","316.9614176677703198948","231","5","9","5","382.0975043840753073709","268.0975043840753073709","5","8.1360867163049874762","6.9132828677442148546","57","1.5","0","32556","146997","147054","147291","148812","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","34","0","34","1","319.0614961781342344693","307.5124995149414530715","325.0975043840753073709","316.9614176677703198948","231","5","9","5","382.0975043840753073709","268.0975043840753073709","5","8.1360867163049874762","6.9132828677442148546","57","1.5","0","32556","149133","147054","147291","148812","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","34","0","34","1","319.0614961781342344693","307.5124995149414530715","325.0975043840753073709","325.0975043840753073709","2500","5","9","5","382.0975043840753073709","268.0975043840753073709","5","8.1360867163049874762","6.9132828677442148546","57","1.5","0","32556","149133","149187","147291","148812","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","34","0","34","1","319.0614961781342344693","307.5124995149414530715","NA","325.0975043840753073709","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","149133","149187","147291","151697","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","35","1","35","1","319.0614961781342344693","278.0098385172919392971","NA","325.0975043840753073709","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","154717","149187","147291","151697","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","35","1","35","1","319.0614961781342344693","278.0098385172919392971","325.0975043840753073709","NA","2500","5","9","5","325.0975043840753073709","325.0975043840753073709","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","154717","154772","147291","151697","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","35","1","35","1","319.0614961781342344693","278.0098385172919392971","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","154717","154772","147291","157283","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","36","0","36","1","324.4414008687078876392","328.9997493844272753449","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","160302","154772","147291","157283","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","36","0","36","1","324.4414008687078876392","328.9997493844272753449","325.0975043840753073709","NA","2500","5","9","5","325.0975043840753073709","325.0975043840753073709","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","160302","160357","147291","157283","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","36","0","36","1","324.4414008687078876392","328.9997493844272753449","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","160302","160357","147291","162870","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","37","0","37","1","322.3272147561605152077","329.1436404663262464965","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","165893","160357","147291","162870","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","37","0","37","1","322.3272147561605152077","329.1436404663262464965","325.0975043840753073709","NA","2500","5","9","5","325.0975043840753073709","325.0975043840753073709","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","165893","165954","147291","162870","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","37","0","37","1","322.3272147561605152077","329.1436404663262464965","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","165893","165954","147291","168472","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","mainloop","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","38","1","38","1","322.3272147561605152077","271.5857037602890500239","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","171495","165954","147291","168472","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","placeshield_mouse","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","38","1","38","1","322.3272147561605152077","271.5857037602890500239","325.0975043840753073709","NA","2500","5","9","5","325.0975043840753073709","325.0975043840753073709","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","171495","171555","147291","168472","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","cannon_outcome","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","38","1","38","1","322.3272147561605152077","271.5857037602890500239","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","171495","171555","147291","174074","Arc57.png"
"6.4.2","Cannonball Task","1","2021-08-30","09:55:09","MainBlock","areyouthere","ODDBALL","ODDBALL","ORANGE","0.8599999999999999867","6","2","18.7749999999999985789","1","38","1","38","1","322.3272147561605152077","271.5857037602890500239","NA","NA","2500","5","9","5","0","0","1","8.1360867163049874762","6.9132828677442148546","NA","1.5","0","32556","171495","171555","147291","174074","Arc57.png"
